धातुः	धातुपाठे	अर्थः	गणः	संख्या	लकारः	पदम्	प्र॰एक॰	प्र॰द्वि॰	प्र॰बहु॰	म॰एक॰	म॰द्वि॰	म॰बहु॰	उ॰एक॰	उ॰द्वि॰	उ॰बहु॰
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लृट्	परस्मै॰	पेशयिष्यति	पेशयिष्यतः	पेशयिष्यन्ति	पेशयिष्यसि	पेशयिष्यथः	पेशयिष्यथ	पेशयिष्यामि	पेशयिष्यावः	पेशयिष्यामः
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लृट्	आत्मने॰	पेशयिष्यते	पेशयिष्येते	पेशयिष्यन्ते	पेशयिष्यसे	पेशयिष्येथे	पेशयिष्यध्वे	पेशयिष्ये	पेशयिष्यावहे	पेशयिष्यामहे
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लोट्	परस्मै॰	पेशयतु,पेशयतात्	पेशयताम्	पेशयन्तु	पेशय,पेशयतात्	पेशयतम्	पेशयत	पेशयानि	पेशयाव	पेशयाम
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लोट्	आत्मने॰	पेशयताम्	पेशयेताम्	पेशयन्ताम्	पेशयस्व	पेशयेथाम्	पेशयध्वम्	पेशयै	पेशयावहै	पेशयामहै
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लङ्	परस्मै॰	अपेशयत्	अपेशयताम्	अपेशयन्	अपेशयः	अपेशयतम्	अपेशयत	अपेशयम्	अपेशयाव	अपेशयाम
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लङ्	आत्मने॰	अपेशयत	अपेशयेताम्	अपेशयन्त	अपेशयथाः	अपेशयेथाम्	अपेशयध्वम्	अपेशये	अपेशयावहि	अपेशयामहि
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	विधिलिङ्	परस्मै॰	पेशयेत्	पेशयेताम्	पेशयेयुः	पेशयेः	पेशयेतम्	पेशयेत	पेशयेयम्	पेशयेव	पेशयेम
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	विधिलिङ्	आत्मने॰	पेशयेत	पेशयेयाताम्	पेशयेरन्	पेशयेथाः	पेशयेयाथाम्	पेशयेध्वम्	पेशयेय	पेशयेवहि	पेशयेमहि
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	आशीर्लिङ्	परस्मै॰	पेश्यात्	पेश्यास्ताम्	पेश्यासुः	पेश्याः	पेश्यास्तम्	पेश्यास्त	पेश्यासम्	पेश्यास्व	पेश्यास्म
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	आशीर्लिङ्	आत्मने॰	पेशयिषीष्ट	पेशयिषीयास्ताम्	पेशयिषीरन्	पेशयिषीष्ठाः	पेशयिषीयास्थाम्	पेशयिषीध्वम्,पेशयिषीढ्वम्	पेशयिषीय	पेशयिषीवहि	पेशयिषीमहि
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लुङ्	परस्मै॰	अपीपिशत्	अपीपिशताम्	अपीपिशन्	अपीपिशः	अपीपिशतम्	अपीपिशत	अपीपिशम्	अपीपिशाव	अपीपिशाम
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लुङ्	आत्मने॰	अपीपिशत	अपीपिशेताम्	अपीपिशन्त	अपीपिशथाः	अपीपिशेथाम्	अपीपिशध्वम्	अपीपिशे	अपीपिशावहि	अपीपिशामहि
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लृङ्	परस्मै॰	अपेशयिष्यत्	अपेशयिष्यताम्	अपेशयिष्यन्	अपेशयिष्यः	अपेशयिष्यतम्	अपेशयिष्यत	अपेशयिष्यम्	अपेशयिष्याव	अपेशयिष्याम
पिश्	पि॑शँ॑	नाशने	चुरादि	10.0105	लृङ्	आत्मने॰	अपेशयिष्यत	अपेशयिष्येताम्	अपेशयिष्यन्त	अपेशयिष्यथाः	अपेशयिष्येथाम्	अपेशयिष्यध्वम्	अपेशयिष्ये	अपेशयिष्यावहि	अपेशयिष्यामहि
पन्ड्	प॑डिँ॑	नाशने	चुरादि	10.0106	लट्	परस्मै॰	पण्डयति	पण्डयतः	पण्डयन्ति	पण्डयसि	पण्डयथः	पण्डयथ	पण्डयामि	पण्डयावः	पण्डयामः
पन्ड्	प॑डिँ॑	नाशने	चुरादि	10.0106	लट्	आत्मने॰	पण्डयते	पण्डयेते	पण्डयन्ते	पण्डयसे	पण्डयेथे	पण्डयध्वे	पण्डये	पण्डयावहे	पण्डयामहे
पन्ड्	प॑डिँ॑	नाशने	चुरादि	10.0106	लिट्	परस्मै॰	पण्डयाञ्चकार	पण्डयाञ्चक्रतुः	पण्डयाञ्चक्रुः	पण्डयाञ्चकर्थ	पण्डयाञ्चक्रथुः	पण्डयाञ्चक्र	पण्डयाञ्चकार,पण्डयाञ्चकर	पण्डयाञ्चकृव	पण्डयाञ्चकृम
पन्ड्	प॑डिँ॑	नाशने	चुरादि	10.0106	लिट्	आत्मने॰	पण्डयाञ्चक्रे	पण्डयाञ्चक्राते	पण्डयाञ्चक्रिरे	पण्डयाञ्चकृषे	पण्डयाञ्चक्राथे	पण्डयाञ्चकृढ्वे	पण्डयाञ्चक्रे	पण्डयाञ्चकृवहे	पण्डयाञ्चकृमहे
